Wavelength,0,30,60,100
587.0,0.12027,0.12589,0.12177,0.12181
588.0,0.11979,0.12537,0.12168,0.12138
589.0,0.11929,0.12496,0.12133,0.12096
590.0,0.11921,0.12466,0.12144,0.12105
591.0,0.11885,0.12438,0.12118,0.12049
592.0,0.11861,0.12412,0.12126,0.12039
593.0,0.11805,0.12358,0.12082,0.11991
594.0,0.11807,0.12346,0.12088,0.11996
595.0,0.11782,0.12323,0.12085,0.11974
596.0,0.11758,0.1229,0.12057,0.11933
597.0,0.11688,0.12258,0.12053,0.11888
598.0,0.1168,0.12202,0.1203,0.11887
599.0,0.11653,0.12195,0.12066,0.11887
600.0,0.1161,0.12148,0.12035,0.11839
601.0,0.11588,0.12116,0.11991,0.11796
602.0,0.11524,0.12058,0.12003,0.11804
603.0,0.11544,0.12025,0.12007,0.11781
604.0,0.11468,0.11986,0.11996,0.11755
605.0,0.1149,0.11986,0.11965,0.11725
606.0,0.11441,0.11917,0.11934,0.11676
607.0,0.11386,0.11854,0.11962,0.11666
608.0,0.1137,0.11817,0.11937,0.11619
609.0,0.1136,0.11781,0.1193,0.11594
610.0,0.11345,0.11752,0.11886,0.1155
611.0,0.11269,0.11695,0.11907,0.11534
612.0,0.11225,0.1161,0.11906,0.11501
613.0,0.11246,0.11598,0.11908,0.1148
614.0,0.11197,0.11535,0.11839,0.1141
615.0,0.11186,0.11509,0.11837,0.1141
616.0,0.11134,0.11447,0.11853,0.11365
617.0,0.11119,0.1137,0.11839,0.11346
618.0,0.11103,0.11365,0.11795,0.1127
619.0,0.11072,0.11286,0.11775,0.1124
620.0,0.11026,0.11251,0.11786,0.11212
621.0,0.11,0.11177,0.11779,0.11192
622.0,0.10999,0.11132,0.11766,0.11128
623.0,0.10968,0.11084,0.11724,0.11085
624.0,0.10944,0.1104,0.11721,0.11059
625.0,0.10906,0.10984,0.11715,0.11033
626.0,0.10886,0.10904,0.11707,0.10992
627.0,0.10874,0.10882,0.11696,0.10945
628.0,0.10844,0.10794,0.11664,0.10917
629.0,0.10827,0.10762,0.11649,0.10884
630.0,0.10775,0.10662,0.11636,0.10828
631.0,0.10769,0.1063,0.11628,0.108
632.0,0.10738,0.10561,0.11599,0.10748
633.0,0.10742,0.10528,0.11565,0.10721
634.0,0.10689,0.10458,0.11574,0.10682
635.0,0.10666,0.10383,0.11543,0.10632
636.0,0.10656,0.10339,0.11541,0.10599
637.0,0.10621,0.10254,0.11496,0.10549
638.0,0.10626,0.10226,0.11478,0.10521
639.0,0.10543,0.10132,0.11479,0.10456
640.0,0.10567,0.10105,0.11454,0.10434
641.0,0.10516,0.10004,0.11431,0.10368
642.0,0.10499,0.09969,0.11402,0.10351
643.0,0.10467,0.09875,0.11407,0.10291
644.0,0.10447,0.09844,0.11379,0.10242
645.0,0.10442,0.09771,0.11371,0.10211
646.0,0.10395,0.09697,0.11331,0.10155
647.0,0.10387,0.09661,0.1133,0.10142
648.0,0.10361,0.09582,0.11298,0.10055
649.0,0.10332,0.09527,0.11286,0.10042
650.0,0.10327,0.09483,0.1126,0.09991
651.0,0.1029,0.09437,0.1124,0.09953
652.0,0.10281,0.09356,0.11204,0.09898
653.0,0.10227,0.09287,0.1117,0.09838
654.0,0.10213,0.09249,0.11182,0.09814
655.0,0.10192,0.09181,0.11147,0.0975
656.0,0.10165,0.09136,0.11117,0.09744
657.0,0.10149,0.09058,0.11082,0.09667
658.0,0.10092,0.08987,0.11078,0.09621
659.0,0.10095,0.0893,0.11082,0.09606
660.0,0.1006,0.08876,0.11033,0.09535
661.0,0.10047,0.08806,0.10981,0.09496
662.0,0.10028,0.08749,0.10976,0.09444
663.0,0.0997,0.08682,0.10972,0.09412
664.0,0.09966,0.08598,0.10924,0.09333
665.0,0.09938,0.0857,0.10887,0.09295
666.0,0.09949,0.08518,0.10871,0.09258
667.0,0.09873,0.08445,0.10861,0.09209
668.0,0.09885,0.08395,0.10846,0.09184
669.0,0.09829,0.08316,0.10796,0.091
670.0,0.09821,0.08269,0.10763,0.09084
671.0,0.098,0.08238,0.10736,0.09018
672.0,0.09748,0.08155,0.10765,0.09008
673.0,0.09761,0.08091,0.107,0.08941
674.0,0.0974,0.08056,0.10666,0.08885
675.0,0.09727,0.0802,0.10639,0.08861
676.0,0.09671,0.07941,0.10646,0.08819
677.0,0.09662,0.07892,0.10616,0.08776
678.0,0.09615,0.0781,0.10541,0.08697
679.0,0.09593,0.07773,0.10544,0.08677
680.0,0.09565,0.07715,0.10509,0.08644
681.0,0.09509,0.07639,0.10518,0.086
682.0,0.09524,0.07604,0.10441,0.08542
683.0,0.09474,0.07538,0.10429,0.08477
684.0,0.09443,0.07512,0.10412,0.08483
685.0,0.09414,0.07425,0.10375,0.08413
686.0,0.09374,0.07403,0.10354,0.08386
687.0,0.09391,0.07365,0.10316,0.08316
688.0,0.09358,0.07287,0.10292,0.08291
689.0,0.09359,0.07284,0.10279,0.08274
690.0,0.09292,0.07184,0.10243,0.08204
691.0,0.09314,0.07175,0.10216,0.0818
692.0,0.09271,0.0709,0.10183,0.08124
693.0,0.09257,0.07079,0.10178,0.08121
694.0,0.09253,0.07038,0.1012,0.08049
695.0,0.09213,0.06976,0.10106,0.08025
696.0,0.09196,0.06916,0.10083,0.07988
697.0,0.09162,0.06864,0.1004,0.07909
698.0,0.0918,0.06852,0.10027,0.07925
699.0,0.09138,0.06778,0.09971,0.07849
700.0,0.09118,0.06748,0.09995,0.07867
701.0,0.09091,0.0669,0.09926,0.07764
702.0,0.09072,0.0665,0.09922,0.07767
703.0,0.09068,0.0663,0.09836,0.07716
704.0,0.09038,0.06575,0.09884,0.07747
705.0,0.08901,0.06378,0.09635,0.07471
706.0,0.08844,0.06346,0.09652,0.07502
707.0,0.09053,0.06498,0.09802,0.07607
708.0,0.09002,0.0645,0.09771,0.07564
709.0,0.08998,0.06404,0.09746,0.07538
710.0,0.08966,0.06352,0.0971,0.0751
711.0,0.08966,0.06349,0.09682,0.07493
712.0,0.08972,0.06322,0.09663,0.07424
713.0,0.08925,0.0628,0.09628,0.07398
